id,country,year,sex
33195,Russian Federation,1995.0,male
33196,Russian Federation,1995.0,male
33197,Russian Federation,1995.0,male
33198,Russian Federation,1995.0,male
33199,Russian Federation,1996.0,female
33200,Russian Federation,1996.0,female
33201,Russian Federation,1996.0,female
33202,Russian Federation,1996.0,female
33203,Russian Federation,1996.0,female
33204,Russian Federation,1996.0,female
33205,Russian Federation,1996.0,male
33206,Russian Federation,1996.0,male
33207,Russian Federation,1996.0,male
33208,Russian Federation,1996.0,male
33209,Russian Federation,1996.0,male
33210,Russian Federation,1996.0,male
33211,Russian Federation,1997.0,female
33212,Russian Federation,1997.0,female
33213,Russian Federation,1997.0,female
33214,Russian Federation,1997.0,female
33215,Russian Federation,1997.0,female
33216,Russian Federation,1997.0,female
33217,Russian Federation,1997.0,male
33218,Russian Federation,1997.0,male
33219,Russian Federation,1997.0,male
33220,Russian Federation,1997.0,male
33221,Russian Federation,1997.0,male
33222,Russian Federation,1997.0,male
33223,Russian Federation,1998.0,female
33224,Russian Federation,1998.0,female
33225,Russian Federation,1998.0,female
33226,Russian Federation,1998.0,female
33227,Russian Federation,1998.0,female
33228,Russian Federation,1998.0,female
33229,Russian Federation,1998.0,male
33230,Russian Federation,1998.0,male
33231,Russian Federation,1998.0,male
33232,Russian Federation,1998.0,male
33233,Russian Federation,1998.0,male
33234,Russian Federation,1998.0,male
33235,Russian Federation,1999.0,female
33236,Russian Federation,1999.0,female
33237,Russian Federation,1999.0,female
33238,Russian Federation,1999.0,female
33239,Russian Federation,1999.0,female
33240,Russian Federation,1999.0,female
33241,Russian Federation,1999.0,male
33242,Russian Federation,1999.0,male
33243,Russian Federation,1999.0,male
33244,Russian Federation,1999.0,male
33245,Russian Federation,1999.0,male
33246,Russian Federation,1999.0,male
33247,Russian Federation,2000.0,female
33248,Russian Federation,2000.0,female
33249,Russian Federation,2000.0,female
33250,Russian Federation,2000.0,female
33251,Russian Federation,2000.0,female
33252,Russian Federation,2000.0,female
33253,Russian Federation,2000.0,male
33254,Russian Federation,2000.0,male
33255,Russian Federation,2000.0,male
33256,Russian Federation,2000.0,male
33257,Russian Federation,2000.0,male
33258,Russian Federation,2000.0,male
33259,Russian Federation,2001.0,female
33260,Russian Federation,2001.0,female
33261,Russian Federation,2001.0,female
33262,Russian Federation,2001.0,female
33263,Russian Federation,2001.0,female
33264,Russian Federation,2001.0,female
33265,Russian Federation,2001.0,male
33266,Russian Federation,2001.0,male
33267,Russian Federation,2001.0,male
33268,Russian Federation,2001.0,male
33269,Russian Federation,2001.0,male
33270,Russian Federation,2001.0,male
33271,Russian Federation,2002.0,female
33272,Russian Federation,2002.0,female
33273,Russian Federation,2002.0,female
33274,Russian Federation,2002.0,female
33275,Russian Federation,2002.0,female
33276,Russian Federation,2002.0,female
33277,Russian Federation,2002.0,male
33278,Russian Federation,2002.0,male
33279,Russian Federation,2002.0,male
33280,Russian Federation,2002.0,male
33281,Russian Federation,2002.0,male
33282,Russian Federation,2002.0,male
33283,Russian Federation,2003.0,female
33284,Russian Federation,2003.0,female
33285,Russian Federation,2003.0,female
33286,Russian Federation,2003.0,female
33287,Russian Federation,2003.0,female
33288,Russian Federation,2003.0,female
33289,Russian Federation,2003.0,male
33290,Russian Federation,2003.0,male
33291,Russian Federation,2003.0,male
33292,Russian Federation,2003.0,male
33293,Russian Federation,2003.0,male
33294,Russian Federation,2003.0,male
33295,Russian Federation,2004.0,female
33296,Russian Federation,2004.0,female
33297,Russian Federation,2004.0,female
33298,Russian Federation,2004.0,female
33299,Russian Federation,2004.0,female
33300,Russian Federation,2004.0,female
33301,Russian Federation,2004.0,male
33302,Russian Federation,2004.0,male
33303,Russian Federation,2004.0,male
33304,Russian Federation,2004.0,male
33305,Russian Federation,2004.0,male
33306,Russian Federation,2004.0,male
33307,Russian Federation,2005.0,female
33308,Russian Federation,2005.0,female
33309,Russian Federation,2005.0,female
33310,Russian Federation,2005.0,female
33311,Russian Federation,2005.0,female
33312,Russian Federation,2005.0,female
33313,Russian Federation,2005.0,male
33314,Russian Federation,2005.0,male
33315,Russian Federation,2005.0,male
33316,Russian Federation,2005.0,male
33317,Russian Federation,2005.0,male
33318,Russian Federation,2005.0,male
33319,Russian Federation,2006.0,female
33320,Russian Federation,2006.0,female
33321,Russian Federation,2006.0,female
33322,Russian Federation,2006.0,female
33323,Russian Federation,2006.0,female
33324,Russian Federation,2006.0,female
33325,Russian Federation,2006.0,male
33326,Russian Federation,2006.0,male
33327,Russian Federation,2006.0,male
33328,Russian Federation,2006.0,male
33329,Russian Federation,2006.0,male
33330,Russian Federation,2006.0,male
33331,Russian Federation,2007.0,female
33332,Russian Federation,2007.0,female
33333,Russian Federation,2007.0,female
33334,Russian Federation,2007.0,female
33335,Russian Federation,2007.0,female
33336,Russian Federation,2007.0,female
33337,Russian Federation,2007.0,male
33338,Russian Federation,2007.0,male
33339,Russian Federation,2007.0,male
33340,Russian Federation,2007.0,male
33341,Russian Federation,2007.0,male
33342,Russian Federation,2007.0,male
33343,Russian Federation,2008.0,female
33344,Russian Federation,2008.0,female
33345,Russian Federation,2008.0,female
33346,Russian Federation,2008.0,female
33347,Russian Federation,2008.0,female
33348,Russian Federation,2008.0,female
33349,Russian Federation,2008.0,male
33350,Russian Federation,2008.0,male
33351,Russian Federation,2008.0,male
33352,Russian Federation,2008.0,male
33353,Russian Federation,2008.0,male
33354,Russian Federation,2008.0,male
33355,Russian Federation,2009.0,female
33356,Russian Federation,2009.0,female
33357,Russian Federation,2009.0,female
33358,Russian Federation,2009.0,female
33359,Russian Federation,2009.0,female
33360,Russian Federation,2009.0,female
33361,Russian Federation,2009.0,male
33362,Russian Federation,2009.0,male
33363,Russian Federation,2009.0,male
33364,Russian Federation,2009.0,male
33365,Russian Federation,2009.0,male
33366,Russian Federation,2009.0,male
33367,Russian Federation,2010.0,female
33368,Russian Federation,2010.0,female
33369,Russian Federation,2010.0,female
33370,Russian Federation,2010.0,female
33371,,,
33372,Russian Federation,2010.0,female
33373,Russian Federation,2010.0,female
33374,Russian Federation,2010.0,male
33375,Russian Federation,2010.0,male
33376,Russian Federation,2010.0,male
33377,Russian Federation,2010.0,male
33378,Russian Federation,2010.0,male
33379,Russian Federation,2010.0,male
33380,Russian Federation,2011.0,female
33381,Russian Federation,2011.0,female
33382,Russian Federation,2011.0,female
33383,Russian Federation,2011.0,female
33384,Russian Federation,2011.0,female
33385,Russian Federation,2011.0,female
33386,Russian Federation,2011.0,male
33387,Russian Federation,2011.0,male
33388,Russian Federation,2011.0,male
33389,Russian Federation,2011.0,male
33390,Russian Federation,2011.0,male
33391,Russian Federation,2011.0,male
33392,Russian Federation,2012.0,female
33393,Russian Federation,2012.0,female
33394,Russian Federation,2012.0,female
33395,Russian Federation,2012.0,female
33396,Russian Federation,2012.0,female
33397,Russian Federation,2012.0,female
33398,Russian Federation,2012.0,male
33399,Russian Federation,2012.0,male
33400,Russian Federation,2012.0,male
33401,Russian Federation,2012.0,male
33402,Russian Federation,2012.0,male
33403,Russian Federation,2012.0,male
33404,Russian Federation,2013.0,female
33405,Russian Federation,2013.0,female
33406,Russian Federation,2013.0,female
33407,Russian Federation,2013.0,female
33408,Russian Federation,2013.0,female
33409,Russian Federation,2013.0,female
33410,Russian Federation,2013.0,male
33411,Russian Federation,2013.0,male
33412,Russian Federation,2013.0,male
33413,Russian Federation,2013.0,male
33414,Russian Federation,2013.0,male
33415,Russian Federation,2013.0,male
33416,Russian Federation,2014.0,female
33417,Russian Federation,2014.0,female
33418,Russian Federation,2014.0,female
33419,Russian Federation,2014.0,female
33420,Russian Federation,2014.0,female
33421,Russian Federation,2014.0,female
33422,Russian Federation,2014.0,male
33423,Russian Federation,2014.0,male
33424,Russian Federation,2014.0,male
33425,Russian Federation,2014.0,male
33426,Russian Federation,2014.0,male
33427,Russian Federation,2014.0,male
33428,Russian Federation,2015.0,female
33429,Russian Federation,2015.0,female
33430,Russian Federation,2015.0,female
33431,Russian Federation,2015.0,female
33432,Russian Federation,2015.0,female
33433,Russian Federation,2015.0,female
33434,Russian Federation,2015.0,male
33435,Russian Federation,2015.0,male
33436,Russian Federation,2015.0,male
33437,Russian Federation,2015.0,male
33438,Russian Federation,2015.0,male
33439,Russian Federation,2015.0,male
33440,Saint Kitts and Nevis,1985.0,female
33441,Saint Kitts and Nevis,1985.0,female
33442,Saint Kitts and Nevis,1985.0,female
33443,Saint Kitts and Nevis,1985.0,female
33444,Saint Kitts and Nevis,1985.0,female
33445,Saint Kitts and Nevis,1985.0,female
33446,Saint Kitts and Nevis,1985.0,male
33447,Saint Kitts and Nevis,1985.0,male
33448,Saint Kitts and Nevis,1985.0,male
33449,Saint Kitts and Nevis,1985.0,male
33450,Saint Kitts and Nevis,1985.0,male
33451,Saint Kitts and Nevis,1985.0,male
33452,Saint Kitts and Nevis,1986.0,female
33453,Saint Kitts and Nevis,1986.0,female
33454,Saint Kitts and Nevis,1986.0,female
33455,Saint Kitts and Nevis,1986.0,female
33456,Saint Kitts and Nevis,1986.0,female
33457,Saint Kitts and Nevis,1986.0,female
33458,Saint Kitts and Nevis,1986.0,male
33459,Saint Kitts and Nevis,1986.0,male
33460,Saint Kitts and Nevis,1986.0,male
33461,Saint Kitts and Nevis,1986.0,male
33462,Saint Kitts and Nevis,1986.0,male
33463,Saint Kitts and Nevis,1986.0,male
33464,Saint Kitts and Nevis,1987.0,female
33465,Saint Kitts and Nevis,1987.0,female
33466,Saint Kitts and Nevis,1987.0,female
33467,Saint Kitts and Nevis,1987.0,female
33468,Saint Kitts and Nevis,1987.0,female
33469,Saint Kitts and Nevis,1987.0,female
33470,Saint Kitts and Nevis,1987.0,male
33471,Saint Kitts and Nevis,1987.0,male
33472,Saint Kitts and Nevis,1987.0,male
33473,Saint Kitts and Nevis,1987.0,male
33474,Saint Kitts and Nevis,1987.0,male
33475,Saint Kitts and Nevis,1987.0,male
33476,Saint Kitts and Nevis,1988.0,female
33477,Saint Kitts and Nevis,1988.0,female
33478,Saint Kitts and Nevis,1988.0,female
33479,Saint Kitts and Nevis,1988.0,female
33480,Saint Kitts and Nevis,1988.0,female
33481,Saint Kitts and Nevis,1988.0,female
33482,Saint Kitts and Nevis,1988.0,male
33483,Saint Kitts and Nevis,1988.0,male
33484,Saint Kitts and Nevis,1988.0,male
33485,Saint Kitts and Nevis,1988.0,male
33486,Saint Kitts and Nevis,1988.0,male
33487,Saint Kitts and Nevis,1988.0,male
33488,Saint Kitts and Nevis,1989.0,female
33489,Saint Kitts and Nevis,1989.0,female
33490,Saint Kitts and Nevis,1989.0,female
33491,Saint Kitts and Nevis,1989.0,female
33492,Saint Kitts and Nevis,1989.0,female
33493,Saint Kitts and Nevis,1989.0,female
33494,Saint Kitts and Nevis,1989.0,male
33495,Saint Kitts and Nevis,1989.0,male
33496,Saint Kitts and Nevis,1989.0,male
33497,Saint Kitts and Nevis,1989.0,male
33498,Saint Kitts and Nevis,1989.0,male
33499,Saint Kitts and Nevis,1989.0,male
33500,Saint Kitts and Nevis,1990.0,female
33501,Saint Kitts and Nevis,1990.0,female
33502,Saint Kitts and Nevis,1990.0,female
33503,Saint Kitts and Nevis,1990.0,female
33504,Saint Kitts and Nevis,1990.0,female
33505,Saint Kitts and Nevis,1990.0,female
33506,Saint Kitts and Nevis,1990.0,male
33507,Saint Kitts and Nevis,1990.0,male
33508,Saint Kitts and Nevis,1990.0,male
33509,Saint Kitts and Nevis,1990.0,male
33510,Saint Kitts and Nevis,1990.0,male
33511,Saint Kitts and Nevis,1990.0,male
33512,Saint Kitts and Nevis,1991.0,female
33513,Saint Kitts and Nevis,1991.0,female
33514,Saint Kitts and Nevis,1991.0,female
33515,Saint Kitts and Nevis,1991.0,female
33516,Saint Kitts and Nevis,1991.0,female
33517,Saint Kitts and Nevis,1991.0,female
33518,Saint Kitts and Nevis,1991.0,male
33519,Saint Kitts and Nevis,1991.0,male
33520,Saint Kitts and Nevis,1991.0,male
33521,Saint Kitts and Nevis,1991.0,male
33522,Saint Kitts and Nevis,1991.0,male
33523,Saint Kitts and Nevis,1991.0,male
33524,Saint Kitts and Nevis,1992.0,female
33525,Saint Kitts and Nevis,1992.0,female
33526,Saint Kitts and Nevis,1992.0,female
33527,Saint Kitts and Nevis,1992.0,female
33528,Saint Kitts and Nevis,1992.0,female
33529,Saint Kitts and Nevis,1992.0,female
33530,Saint Kitts and Nevis,1992.0,male
33531,Saint Kitts and Nevis,1992.0,male
33532,Saint Kitts and Nevis,1992.0,male
33533,Saint Kitts and Nevis,1992.0,male
33534,Saint Kitts and Nevis,1992.0,male
33535,Saint Kitts and Nevis,1992.0,male
33536,Saint Kitts and Nevis,1993.0,female
33537,Saint Kitts and Nevis,1993.0,female
33538,Saint Kitts and Nevis,1993.0,female
33539,Saint Kitts and Nevis,1993.0,female
33540,Saint Kitts and Nevis,1993.0,female
33541,Saint Kitts and Nevis,1993.0,female
33542,Saint Kitts and Nevis,1993.0,male
33543,Saint Kitts and Nevis,1993.0,male
33544,Saint Kitts and Nevis,1993.0,male
33545,Saint Kitts and Nevis,1993.0,male
33546,Saint Kitts and Nevis,1993.0,male
33547,Saint Kitts and Nevis,1993.0,male
33548,Saint Kitts and Nevis,1994.0,female
33549,Saint Kitts and Nevis,1994.0,female
33550,Saint Kitts and Nevis,1994.0,female
33551,Saint Kitts and Nevis,1994.0,female
33552,Saint Kitts and Nevis,1994.0,female
33553,Saint Kitts and Nevis,1994.0,female
33554,Saint Kitts and Nevis,1994.0,male
33555,Saint Kitts and Nevis,1994.0,male
33556,Saint Kitts and Nevis,1994.0,male
33557,Saint Kitts and Nevis,1994.0,male
33558,Saint Kitts and Nevis,1994.0,male
33559,Saint Kitts and Nevis,1994.0,male
33560,Saint Kitts and Nevis,1995.0,female
33561,Saint Kitts and Nevis,1995.0,female
33562,Saint Kitts and Nevis,1995.0,female
33563,Saint Kitts and Nevis,1995.0,female
33564,Saint Kitts and Nevis,1995.0,female
33565,Saint Kitts and Nevis,1995.0,female
33566,Saint Kitts and Nevis,1995.0,male
33567,Saint Kitts and Nevis,1995.0,male
33568,Saint Kitts and Nevis,1995.0,male
33569,Saint Kitts and Nevis,1995.0,male
33570,Saint Kitts and Nevis,1995.0,male
33571,Saint Kitts and Nevis,1995.0,male
33572,Saint Kitts and Nevis,1996.0,female
33573,Saint Kitts and Nevis,1996.0,female
33574,Saint Kitts and Nevis,1996.0,female
33575,Saint Kitts and Nevis,1996.0,female
33576,Saint Kitts and Nevis,1996.0,female
33577,Saint Kitts and Nevis,1996.0,female
33578,Saint Kitts and Nevis,1996.0,male
33579,Saint Kitts and Nevis,1996.0,male
33580,Saint Kitts and Nevis,1996.0,male
33581,Saint Kitts and Nevis,1996.0,male
33582,Saint Kitts and Nevis,1996.0,male
33583,Saint Kitts and Nevis,1996.0,male
33584,Saint Kitts and Nevis,1997.0,female
33585,Saint Kitts and Nevis,1997.0,female
33586,Saint Kitts and Nevis,1997.0,female
33587,Saint Kitts and Nevis,1997.0,female
33588,Saint Kitts and Nevis,1997.0,female
33589,Saint Kitts and Nevis,1997.0,female
33590,Saint Kitts and Nevis,1997.0,female
33591,Saint Kitts and Nevis,1997.0,male
33592,Saint Kitts and Nevis,1997.0,male
33593,Saint Kitts and Nevis,1997.0,male
33594,Saint Kitts and Nevis,1997.0,male
33595,Saint Kitts and Nevis,1997.0,male
33596,Saint Kitts and Nevis,1997.0,male
33597,Saint Kitts and Nevis,1998.0,female
33598,Saint Kitts and Nevis,1998.0,female
33599,Saint Kitts and Nevis,1998.0,female
33600,Saint Kitts and Nevis,1998.0,female
33601,Saint Kitts and Nevis,1998.0,female
33602,Saint Kitts and Nevis,1998.0,female
33603,Saint Kitts and Nevis,1998.0,male
33604,Saint Kitts and Nevis,1998.0,male
33605,Saint Kitts and Nevis,1998.0,male
33606,Saint Kitts and Nevis,1998.0,male
33607,Saint Kitts and Nevis,1998.0,male
33608,Saint Kitts and Nevis,1998.0,male
33609,Saint Kitts and Nevis,1999.0,female
33610,Saint Kitts and Nevis,1999.0,female
33611,Saint Kitts and Nevis,1999.0,female
33612,Saint Kitts and Nevis,1999.0,female
33613,Saint Kitts and Nevis,1999.0,female
33614,Saint Kitts and Nevis,1999.0,female
33615,Saint Kitts and Nevis,1999.0,male
33616,Saint Kitts and Nevis,1999.0,male
33617,Saint Kitts and Nevis,1999.0,male
33618,Saint Kitts and Nevis,1999.0,male
33619,Saint Kitts and Nevis,1999.0,male
33620,Saint Kitts and Nevis,1999.0,male
33621,Saint Kitts and Nevis,2000.0,female
33622,Saint Kitts and Nevis,2000.0,female
33623,Saint Kitts and Nevis,2000.0,female
33624,Saint Kitts and Nevis,2000.0,female
33625,Saint Kitts and Nevis,2000.0,female
33626,Saint Kitts and Nevis,2000.0,female
33627,Saint Kitts and Nevis,2000.0,male
33628,Saint Kitts and Nevis,2000.0,male
33629,Saint Kitts and Nevis,2000.0,male
33630,Saint Kitts and Nevis,2000.0,male
33631,Saint Kitts and Nevis,2000.0,male
33632,Saint Kitts and Nevis,2000.0,male
33633,Saint Kitts and Nevis,2001.0,female
33634,Saint Kitts and Nevis,2001.0,female
33635,Saint Kitts and Nevis,2001.0,female
33636,Saint Kitts and Nevis,2001.0,female
33637,Saint Kitts and Nevis,2001.0,female
33638,Saint Kitts and Nevis,2001.0,female
33639,Saint Kitts and Nevis,2001.0,male
33640,Saint Kitts and Nevis,2001.0,male
33641,Saint Kitts and Nevis,2001.0,male
33642,Saint Kitts and Nevis,2001.0,male
33643,Saint Kitts and Nevis,2001.0,male
33644,Saint Kitts and Nevis,2001.0,male
33645,Saint Kitts and Nevis,2002.0,female
33646,Saint Kitts and Nevis,2002.0,female
33647,Saint Kitts and Nevis,2002.0,female
33648,Saint Kitts and Nevis,2002.0,female
33649,Saint Kitts and Nevis,2002.0,female
33650,Saint Kitts and Nevis,2002.0,female
33651,Saint Kitts and Nevis,2002.0,male
33652,Saint Kitts and Nevis,2002.0,male
33653,Saint Kitts and Nevis,2002.0,male
33654,Saint Kitts and Nevis,2002.0,male
33655,Saint Kitts and Nevis,2002.0,male
33656,Saint Kitts and Nevis,2002.0,male
33657,Saint Kitts and Nevis,2003.0,female
33658,Saint Kitts and Nevis,2003.0,female
33659,Saint Kitts and Nevis,2003.0,female
33660,Saint Kitts and Nevis,2003.0,female
33661,Saint Kitts and Nevis,2003.0,female
33662,Saint Kitts and Nevis,2003.0,female
33663,Saint Kitts and Nevis,2003.0,male
33664,Saint Kitts and Nevis,2003.0,male
33665,Saint Kitts and Nevis,2003.0,male
33666,Saint Kitts and Nevis,2003.0,male
33667,Saint Kitts and Nevis,2003.0,male
33668,Saint Kitts and Nevis,2003.0,male
33669,Saint Kitts and Nevis,2004.0,female
33670,Saint Kitts and Nevis,2004.0,female
33671,Saint Kitts and Nevis,2004.0,female
33672,Saint Kitts and Nevis,2004.0,female
33673,Saint Kitts and Nevis,2004.0,female
33674,Saint Kitts and Nevis,2004.0,female
33675,Saint Kitts and Nevis,2004.0,male
33676,Saint Kitts and Nevis,2004.0,male
33677,Saint Kitts and Nevis,2004.0,male
33678,Saint Kitts and Nevis,2004.0,male
33679,Saint Kitts and Nevis,2004.0,male
33680,Saint Kitts and Nevis,2004.0,male
33681,Saint Kitts and Nevis,2005.0,female
33682,Saint Kitts and Nevis,2005.0,female
33683,Saint Kitts and Nevis,2005.0,female
33684,Saint Kitts and Nevis,2005.0,female
33685,Saint Kitts and Nevis,2005.0,female
33686,Saint Kitts and Nevis,2005.0,female
33687,Saint Kitts and Nevis,2005.0,male
33688,Saint Kitts and Nevis,2005.0,male
33689,Saint Kitts and Nevis,2005.0,male
33690,Saint Kitts and Nevis,2005.0,male
33691,Saint Kitts and Nevis,2005.0,male
33692,Saint Kitts and Nevis,2005.0,male
33693,Saint Kitts and Nevis,2006.0,female
33694,Saint Kitts and Nevis,2006.0,female
33695,Saint Kitts and Nevis,2006.0,female
33696,Saint Kitts and Nevis,2006.0,female
33697,Saint Kitts and Nevis,2006.0,female
33698,Saint Kitts and Nevis,2006.0,female
33699,Saint Kitts and Nevis,2006.0,male
33700,Saint Kitts and Nevis,2006.0,male
33701,Saint Kitts and Nevis,2006.0,male
33702,Saint Kitts and Nevis,2006.0,male
33703,Saint Kitts and Nevis,2006.0,male
33704,Saint Kitts and Nevis,2006.0,male
33705,Saint Kitts and Nevis,2007.0,female
33706,Saint Kitts and Nevis,2007.0,female
33707,Saint Kitts and Nevis,2007.0,female
33708,Saint Kitts and Nevis,2007.0,female
33709,Saint Kitts and Nevis,2007.0,female
33710,Saint Kitts and Nevis,2007.0,female
33711,Saint Kitts and Nevis,2007.0,male
33712,Saint Kitts and Nevis,2007.0,male
33713,Saint Kitts and Nevis,2007.0,male
33714,Saint Kitts and Nevis,2007.0,male
33715,Saint Kitts and Nevis,2007.0,male
33716,Saint Kitts and Nevis,2007.0,male
33717,Saint Kitts and Nevis,2008.0,female
33718,Saint Kitts and Nevis,2008.0,female
33719,Saint Kitts and Nevis,2008.0,female
33720,Saint Kitts and Nevis,2008.0,female
33721,Saint Kitts and Nevis,2008.0,female
33722,Saint Kitts and Nevis,2008.0,female
33723,Saint Kitts and Nevis,2008.0,male
33724,Saint Kitts and Nevis,2008.0,male
33725,Saint Kitts and Nevis,2008.0,male
33726,Saint Kitts and Nevis,2008.0,male
33727,Saint Kitts and Nevis,2008.0,male
33728,Saint Kitts and Nevis,2008.0,male
33729,Saint Kitts and Nevis,2009.0,female
33730,Saint Kitts and Nevis,2009.0,female
33731,Saint Kitts and Nevis,2009.0,female
33732,Saint Kitts and Nevis,2009.0,female
33733,Saint Kitts and Nevis,2009.0,female
33734,Saint Kitts and Nevis,2009.0,female
33735,Saint Kitts and Nevis,2009.0,male
33736,Saint Kitts and Nevis,2009.0,male
33737,Saint Kitts and Nevis,2009.0,male
33738,Saint Kitts and Nevis,2009.0,male
33739,Saint Kitts and Nevis,2009.0,male
33740,Saint Kitts and Nevis,2009.0,male
33741,Saint Kitts and Nevis,2010.0,female
33742,Saint Kitts and Nevis,2010.0,female
33743,Saint Kitts and Nevis,2010.0,female
33744,Saint Kitts and Nevis,2010.0,female
33745,Saint Kitts and Nevis,2010.0,female
33746,Saint Kitts and Nevis,2010.0,female
33747,Saint Kitts and Nevis,2010.0,male
33748,Saint Kitts and Nevis,2010.0,male
33749,Saint Kitts and Nevis,2010.0,male
33750,Saint Kitts and Nevis,2010.0,male
33751,Saint Kitts and Nevis,2010.0,male
33752,Saint Kitts and Nevis,2010.0,male
33753,Saint Kitts and Nevis,2011.0,female
33754,Saint Kitts and Nevis,2011.0,female
33755,Saint Kitts and Nevis,2011.0,female
33756,Saint Kitts and Nevis,2011.0,female
33757,Saint Kitts and Nevis,2011.0,female
33758,Saint Kitts and Nevis,2011.0,female
33759,Saint Kitts and Nevis,2011.0,male
33760,Saint Kitts and Nevis,2011.0,male
33761,Saint Kitts and Nevis,2011.0,male
33762,Saint Kitts and Nevis,2011.0,male
33763,Saint Kitts and Nevis,2011.0,male
33764,Saint Kitts and Nevis,2011.0,male
33765,Saint Kitts and Nevis,2012.0,female
33766,Saint Kitts and Nevis,2012.0,female
33767,Saint Kitts and Nevis,2012.0,female
33768,Saint Kitts and Nevis,2012.0,female
33769,Saint Kitts and Nevis,2012.0,female
33770,Saint Kitts and Nevis,2012.0,female
33771,Saint Kitts and Nevis,2012.0,male
33772,Saint Kitts and Nevis,2012.0,male
33773,Saint Kitts and Nevis,2012.0,male
33774,Saint Kitts and Nevis,2012.0,male
33775,Saint Kitts and Nevis,2012.0,male
33776,Saint Kitts and Nevis,2012.0,male
33777,Saint Kitts and Nevis,2014.0,female
33778,Saint Kitts and Nevis,2014.0,female
33779,Saint Kitts and Nevis,2014.0,female
33780,Saint Kitts and Nevis,2014.0,female
33781,Saint Kitts and Nevis,2014.0,female
33782,Saint Kitts and Nevis,2014.0,female
33783,Saint Kitts and Nevis,2014.0,male
33784,Saint Kitts and Nevis,2014.0,male
33785,Saint Kitts and Nevis,2014.0,male
33786,Saint Kitts and Nevis,2014.0,male
33787,Saint Kitts and Nevis,2014.0,male
33788,Saint Kitts and Nevis,2014.0,male
33789,Saint Kitts and Nevis,2015.0,female
33790,Saint Kitts and Nevis,2015.0,female
33791,Saint Kitts and Nevis,2015.0,female
33792,Saint Kitts and Nevis,2015.0,female
33793,Saint Kitts and Nevis,2015.0,female
33794,Saint Kitts and Nevis,2015.0,female
33795,Saint Kitts and Nevis,2015.0,male
33796,Saint Kitts and Nevis,2015.0,male
33797,Saint Kitts and Nevis,2015.0,male
33798,Saint Kitts and Nevis,2015.0,male
33799,Saint Kitts and Nevis,2015.0,male
33800,Saint Kitts and Nevis,2015.0,male
33801,Saint Lucia,1979.0,female
33802,Saint Lucia,1979.0,female
33803,Saint Lucia,1979.0,female
33804,Saint Lucia,1979.0,female
33805,Saint Lucia,1979.0,female
33806,Saint Lucia,1979.0,female
33807,Saint Lucia,1979.0,male
33808,Saint Lucia,1979.0,male
33809,Saint Lucia,1979.0,male
33810,Saint Lucia,1979.0,male
33811,Saint Lucia,1979.0,male
33812,Saint Lucia,1979.0,male
33813,Saint Lucia,1980.0,female
33814,Saint Lucia,1980.0,female
33815,Saint Lucia,1980.0,female
33816,Saint Lucia,1980.0,female
33817,Saint Lucia,1980.0,female
33818,Saint Lucia,1980.0,female
33819,Saint Lucia,1980.0,male
33820,Saint Lucia,1980.0,male
33821,Saint Lucia,1980.0,male
33822,Saint Lucia,1980.0,male
33823,Saint Lucia,1980.0,male
33824,Saint Lucia,1980.0,male
33825,Saint Lucia,1981.0,female
33826,Saint Lucia,1981.0,female
33827,Saint Lucia,1981.0,female
33828,Saint Lucia,1981.0,female
33829,Saint Lucia,1981.0,female
33830,Saint Lucia,1981.0,female
33831,Saint Lucia,1981.0,male
33832,Saint Lucia,1981.0,male
33833,Saint Lucia,1981.0,male
33834,Saint Lucia,1981.0,male
33835,Saint Lucia,1981.0,male
33836,Saint Lucia,1981.0,male
33837,Saint Lucia,1983.0,female
33838,Saint Lucia,1983.0,female
33839,Saint Lucia,1983.0,female
33840,Saint Lucia,1983.0,female
33841,Saint Lucia,1983.0,female
33842,Saint Lucia,1983.0,female
33843,Saint Lucia,1983.0,male
33844,Saint Lucia,1983.0,male
33845,Saint Lucia,1983.0,male
33846,Saint Lucia,1983.0,male
33847,Saint Lucia,1983.0,male
33848,Saint Lucia,1983.0,male
33849,Saint Lucia,1986.0,female
33850,Saint Lucia,1986.0,female
33851,Saint Lucia,1986.0,female
33852,Saint Lucia,1986.0,female
33853,Saint Lucia,1986.0,female
33854,Saint Lucia,1986.0,female
33855,Saint Lucia,1986.0,male
33856,Saint Lucia,1986.0,male
33857,Saint Lucia,1986.0,male
33858,Saint Lucia,1986.0,male
33859,Saint Lucia,1986.0,male
33860,Saint Lucia,1986.0,male
33861,Saint Lucia,1987.0,female
33862,Saint Lucia,1987.0,female
33863,Saint Lucia,1987.0,female
33864,Saint Lucia,1987.0,female
33865,Saint Lucia,1987.0,female
33866,Saint Lucia,1987.0,female
33867,Saint Lucia,1987.0,male
33868,Saint Lucia,1987.0,male
33869,Saint Lucia,1987.0,male
33870,Saint Lucia,1987.0,male
33871,Saint Lucia,1987.0,male
33872,Saint Lucia,1987.0,male
33873,Saint Lucia,1988.0,female
33874,Saint Lucia,1988.0,female
33875,Saint Lucia,1988.0,female
33876,Saint Lucia,1988.0,female
33877,Saint Lucia,1988.0,female
33878,Saint Lucia,1988.0,female
33879,Saint Lucia,1988.0,male
33880,Saint Lucia,1988.0,male
33881,Saint Lucia,1988.0,male
33882,Saint Lucia,1988.0,male
33883,Saint Lucia,1988.0,male
33884,Saint Lucia,1988.0,male
33885,Saint Lucia,1989.0,female
